id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_lawn,sqft_lawn_prct,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sqft_lawn15,sqft_lawn15_prct
4440900040,5/5/2014,379950,4,1.75,"1,970.00","9,389.00","7,419.00",79.02,1,,NONE,Very Good,7 Average,1140,830,1960,0,98133,47.7771,-122.339,"1,820.00","8,135.00","6,315.00",77.63
7202260330,5/9/2014,583000,4,2.5,"2,660.00","4,000.00","1,340.00",33.50,2,NO,NONE,Average,8 Good,2660,0,2001,0,98053,47.6876,-122.038,"2,330.00","4,517.00","2,187.00",48.42
425000230,12/30/2014,150000,2,1,870.00,"5,700.00","4,830.00",84.74,1,NO,NONE,Good,6 Low Average,870,0,1957,0,98056,47.498,-122.17,"1,020.00","5,700.00","4,680.00",82.11
5466400530,7/21/2014,261500,3,2.5,"1,740.00","6,992.00","5,252.00",75.11,2,NO,NONE,Average,7 Average,1740,0,1990,,98042,47.3574,-122.158,"1,260.00","6,825.00","5,565.00",81.54
6600490220,10/14/2014,278000,4,2.5,"2,290.00","3,777.00","1,487.00",39.37,2,NO,NONE,Average,7 Average,2290,?,2004,0,98198,47.3617,-122.308,"1,480.00","3,608.00","2,128.00",58.98
2156500220,9/23/2014,555000,4,2.75,"2,170.00","7,140.00","4,970.00",69.61,1,NO,NONE,Average,8 Good,1290,880,1977,0,98052,47.691,-122.113,"2,120.00","7,820.00","5,700.00",72.89
9438300035,8/27/2014,355000,3,1.75,"2,040.00","8,173.00","6,133.00",75.04,1,NO,NONE,Average,7 Average,1470,570,1958,0,98133,47.7439,-122.333,"1,900.00","8,172.00","6,272.00",76.75
4036800770,9/17/2014,375000,4,1.5,"1,770.00","6,650.00","4,880.00",73.38,1,NO,NONE,Average,7 Average,1770,0,1958,0,98008,47.6011,-122.124,"1,600.00","7,000.00","5,400.00",77.14
4006000281,7/29/2014,227000,3,1.75,"2,380.00","12,681.00","10,301.00",81.23,1,NO,NONE,Poor,6 Low Average,1380,1000,1918,0,98118,47.5294,-122.279,"1,720.00","6,377.00","4,657.00",73.03
619079061,6/19/2014,335000,4,2,"2,030.00","103,672.00","101,642.00",98.04,1,NO,NONE,Good,7 Average,2030,0,1969,0,98022,47.1647,-121.973,"1,560.00","325,393.00","323,833.00",99.52
3586501135,6/6/2014,680000,3,2.25,"2,270.00","23,900.00","21,630.00",90.50,1,NO,NONE,Average,9 Better,1820,450,1975,,98177,47.7506,-122.372,"2,520.00","28,300.00","25,780.00",91.10
8819900220,2/5/2015,686500,2,1.75,"1,390.00","5,025.00","3,635.00",72.34,1.5,NO,NONE,Good,8 Good,1390,0,1928,0,98105,47.6701,-122.288,"2,160.00","5,000.00","2,840.00",56.80
1775801020,11/24/2014,410000,3,1.75,"1,530.00","26,642.00","25,112.00",94.26,1,NO,NONE,Average,7 Average,1180,350,1988,0,98072,47.7422,-122.097,"1,550.00","13,566.00","12,016.00",88.57
3758900150,8/26/2014,425000,2,1,"1,430.00","13,300.00","11,870.00",89.25,1.5,NO,NONE,Average,6 Low Average,1230,200,1921,,98033,47.6996,-122.203,"1,950.00","11,421.00","9,471.00",82.93
1954420230,3/10/2015,562500,3,2.5,"2,030.00","7,549.00","5,519.00",73.11,1,NO,NONE,Average,8 Good,2030,0,1988,0,98074,47.6187,-122.044,"2,040.00","7,130.00","5,090.00",71.39
4307320230,10/14/2014,345000,4,2.5,"2,390.00","6,976.00","4,586.00",65.74,2,NO,NONE,Average,7 Average,2390,0,2003,0,98056,47.4807,-122.182,"2,390.00","6,346.00","3,956.00",62.34
7856620910,4/14/2015,627500,4,2.5,"2,540.00","11,500.00","8,960.00",77.91,1,NO,NONE,Good,8 Good,1640,900,1979,0,98006,47.5609,-122.15,"2,820.00","9,800.00","6,980.00",71.22
1624079021,3/13/2015,355000,3,1,"1,890.00","36,300.00","34,410.00",94.79,1,NO,NONE,Average,7 Average,1890,0,1962,,98024,47.5719,-121.914,"1,746.00","54,014.00","52,268.00",96.77
4123800330,5/1/2015,335000,3,2.25,"1,870.00","5,876.00","4,006.00",68.18,2,NO,NONE,Average,7 Average,1870,0,1986,0,98038,47.3779,-122.045,"1,670.00","6,203.00","4,533.00",73.08
7186800120,3/11/2015,350000,4,3,"1,780.00","4,228.00","2,448.00",57.90,1,,NONE,Average,7 Average,1780,0,1953,0,98118,47.5488,-122.287,"1,730.00","5,304.00","3,574.00",67.38
925069123,3/18/2015,590000,3,1,"1,610.00","58,370.00","56,760.00",97.24,1,NO,NONE,Average,7 Average,1610,0,1978,0,98053,47.6718,-122.044,"2,510.00","58,127.00","55,617.00",95.68
5422420120,7/17/2014,252000,3,2,"1,420.00","6,788.00","5,368.00",79.08,2,NO,NONE,Average,7 Average,1420,0,1990,0,98023,47.2887,-122.351,"1,790.00","6,607.00","4,817.00",72.91
5460500040,4/21/2015,1300000,5,4,"4,440.00","9,270.00","4,830.00",52.10,1,NO,NONE,Very Good,10 Very Good,2220,2220,1968,,98040,47.5708,-122.212,"2,720.00","9,614.00","6,894.00",71.71
5113400264,11/19/2014,705000,4,2,"1,820.00","5,001.00","3,181.00",63.61,2,NO,NONE,Average,7 Average,1820,0,1947,,98119,47.6438,-122.373,"1,440.00","5,408.00","3,968.00",73.37
1828000230,7/14/2014,498000,3,2,"1,620.00","8,400.00","6,780.00",80.71,1,NO,NONE,Average,7 Average,1180,440,1968,0,98052,47.6574,-122.128,"2,120.00","8,424.00","6,304.00",74.83
6415100331,9/21/2014,312500,2,1,870.00,"7,227.00","6,357.00",87.96,1,,NONE,Average,7 Average,870,0,1948,0,98133,47.7288,-122.331,"1,250.00","7,252.00","6,002.00",82.76
7686205370,11/24/2014,260000,4,1.75,"1,830.00","5,375.00","3,545.00",65.95,1,,NONE,Fair,7 Average,1060,770,1962,0,98198,47.4169,-122.316,"1,040.00","7,500.00","6,460.00",86.13
8092501400,3/18/2015,209950,3,1.5,"2,290.00","9,600.00","7,310.00",76.15,1,NO,NONE,Good,7 Average,2290,0,1967,0,98042,47.3643,-122.111,"1,310.00","9,600.00","8,290.00",86.35
643300210,2/10/2015,610000,3,1.75,"1,110.00","10,402.00","9,292.00",89.33,1,NO,NONE,Good,7 Average,1110,0,1967,0,98006,47.5676,-122.177,"2,050.00","9,660.00","7,610.00",78.78
7550801225,6/27/2014,500000,4,1,"1,440.00","7,100.00","5,660.00",79.72,1.5,NO,NONE,Average,7 Average,1440,0,1906,0,98107,47.6725,-122.396,"1,490.00","5,000.00","3,510.00",70.20
4078300040,2/24/2015,850000,3,3.5,"3,070.00","7,050.00","3,980.00",56.45,1,NO,GOOD,Average,8 Good,1570,1500,1928,1996,98125,47.7076,-122.276,"2,350.00","5,881.00","3,531.00",60.04
4036100175,2/19/2015,689000,4,2.5,"2,440.00","11,700.00","9,260.00",79.15,1,NO,NONE,Very Good,8 Good,1480,960,1961,0,98006,47.5606,-122.184,"2,140.00","10,807.00","8,667.00",80.20
1036700220,11/10/2014,470000,4,2,"2,410.00","4,680.00","2,270.00",48.50,2,NO,NONE,Average,9 Better,2410,0,1974,0,98008,47.6234,-122.113,"1,910.00","4,611.00","2,701.00",58.58
1644500450,5/7/2014,640000,3,3,"2,270.00","5,175.00","2,905.00",56.14,2,NO,NONE,Average,9 Better,2130,140,2002,0,98056,47.516,-122.203,"2,850.00","5,661.00","2,811.00",49.66
6326000205,8/12/2014,290000,4,1.75,"2,340.00","7,200.00","4,860.00",67.50,1,NO,NONE,Average,8 Good,1590,750,1960,0,98146,47.497,-122.369,"1,970.00","7,800.00","5,830.00",74.74
3375300150,12/18/2014,258500,3,2.5,"1,800.00","9,000.00","7,200.00",80.00,2,NO,NONE,Average,7 Average,1800,0,1983,0,98003,47.3186,-122.331,"1,670.00","8,486.00","6,816.00",80.32
2344300220,7/14/2014,1100000,4,3.5,"2,210.00","7,597.00","5,387.00",70.91,1,NO,NONE,Good,9 Better,1550,660,1977,2006,98004,47.5816,-122.197,"2,370.00","8,811.00","6,441.00",73.10
203101065,5/28/2014,420000,3,1.75,"1,820.00","22,320.00","20,500.00",91.85,1,NO,NONE,Average,7 Average,1250,570,1977,0,98053,47.6441,-121.96,"2,030.00","22,320.00","20,290.00",90.91
5083100065,9/16/2014,230000,3,1,"1,190.00","9,083.00","7,893.00",86.90,1,NO,NONE,Average,7 Average,1190,0,1955,0,98198,47.4116,-122.293,"1,190.00","9,450.00","8,260.00",87.41
1545804240,4/2/2015,252000,3,1.5,"1,400.00","6,865.00","5,465.00",79.61,1,NO,NONE,Good,7 Average,1400,0,1986,0,98038,47.3639,-122.048,"1,480.00","8,125.00","6,645.00",81.78
2329720040,6/30/2014,515000,3,2.5,"2,600.00","4,506.00","1,906.00",42.30,2,NO,NONE,Average,8 Good,2600,0,2003,0,98028,47.7353,-122.222,"2,600.00","4,658.00","2,058.00",44.18
7551300065,6/9/2014,425000,2,1,910.00,"4,635.00","3,725.00",80.37,1,NO,NONE,Good,6 Low Average,910,0,1905,0,98107,47.675,-122.393,"1,740.00","5,000.00","3,260.00",65.20
4321200580,1/25/2015,575000,3,2.5,"1,760.00","2,320.00",560.00,24.14,2,NO,AVERAGE,Average,8 Good,1760,0,1994,,98126,47.5723,-122.376,"1,760.00","4,698.00","2,938.00",62.54
9164100040,10/26/2014,390000,2,1,860.00,"5,160.00","4,300.00",83.33,1,NO,NONE,Good,7 Average,860,0,1909,0,98117,47.6823,-122.388,"1,090.00","5,356.00","4,266.00",79.65
7922750150,9/17/2014,561500,4,2.25,"2,310.00","9,800.00","7,490.00",76.43,1,NO,NONE,Average,8 Good,1780,530,1968,0,98033,47.6657,-122.178,"2,310.00","9,800.00","7,490.00",76.43
2804600155,5/7/2015,1350000,4,1.75,"2,000.00","3,728.00","1,728.00",46.35,1.5,NO,NONE,Good,9 Better,1820,180,1926,,98112,47.643,-122.299,"1,950.00","3,728.00","1,778.00",47.69
5101402296,9/25/2014,835000,5,2.75,"2,460.00","7,830.00","5,370.00",68.58,1,,NONE,Very Good,9 Better,1490,970,1955,0,98115,47.6938,-122.31,"2,050.00","7,830.00","5,780.00",73.82
8019200845,2/18/2015,245000,2,1,"1,020.00","15,000.00","13,980.00",93.20,1.5,,NONE,Average,6 Low Average,1020,0,1933,0,98168,47.4956,-122.321,"1,480.00","14,519.00","13,039.00",89.81
9286100150,8/11/2014,475200,3,2.5,"1,670.00","3,980.00","2,310.00",58.04,2,NO,NONE,Average,8 Good,1670,0,2000,,98027,47.5317,-122.047,"1,670.00","2,897.00","1,227.00",42.35
3727800065,11/13/2014,425000,2,1,790.00,"5,024.00","4,234.00",84.28,1,NO,NONE,Good,7 Average,790,0,1941,,98117,47.6833,-122.395,"1,330.00","5,024.00","3,694.00",73.53
7657000085,2/2/2015,218000,2,1.5,"2,010.00","7,755.00","5,745.00",74.08,2,NO,NONE,Average,7 Average,2010,0,1952,,98178,47.4947,-122.233,"1,360.00","8,037.00","6,677.00",83.08
7954300120,8/22/2014,600000,4,2.5,"2,600.00","6,536.00","3,936.00",60.22,2,NO,NONE,Average,9 Better,2600,0,1999,,98056,47.5232,-122.191,"2,640.00","6,185.00","3,545.00",57.32
686400040,4/10/2015,545000,4,2.25,"1,890.00","7,210.00","5,320.00",73.79,1,NO,NONE,Average,8 Good,1890,0,1967,0,98008,47.6342,-122.117,"1,920.00","7,210.00","5,290.00",73.37
853200040,4/28/2015,2410000,5,2.5,"4,600.00","23,250.00","18,650.00",80.22,1.5,NO,AVERAGE,Average,9 Better,3600,1000,1918,2003,98004,47.623,-122.218,"5,500.00","20,066.00","14,566.00",72.59
7857003046,5/6/2015,460000,5,3,"2,008.00","5,050.00","3,042.00",60.24,1,NO,NONE,Average,7 Average,1216,792,1992,,98118,47.5376,-122.292,"2,040.00","5,297.00","3,257.00",61.49
5014000085,6/23/2014,425000,2,1,880.00,"6,413.00","5,533.00",86.28,1,NO,NONE,Average,7 Average,880,0,1950,0,98116,47.573,-122.395,"1,360.00","6,413.00","5,053.00",78.79
2205500355,10/21/2014,455000,3,1.75,"1,700.00","8,360.00","6,660.00",79.67,1,,NONE,Good,7 Average,850,850,1955,0,98006,47.5766,-122.147,"1,520.00","8,360.00","6,840.00",81.82
2595650220,4/21/2015,313100,3,2,"1,730.00","12,821.00","11,091.00",86.51,1,NO,NONE,Average,8 Good,1730,0,1994,0,98001,47.353,-122.272,"1,980.00","11,336.00","9,356.00",82.53
7880010150,6/23/2014,780000,4,3.5,"3,910.00","59,863.00","55,953.00",93.47,2,NO,NONE,Good,10 Very Good,2490,1420,1987,0,98027,47.4846,-122.067,"2,830.00","37,674.00","34,844.00",92.49
6386550040,12/23/2014,345500,4,2.5,"2,160.00","9,682.00","7,522.00",77.69,2,NO,NONE,Average,8 Good,2160,0,1999,0,98031,47.4106,-122.204,"1,770.00","9,600.00","7,830.00",81.56
1355000220,1/19/2015,243000,3,1.75,"1,200.00","8,034.00","6,834.00",85.06,1,NO,NONE,Very Good,7 Average,1200,0,1975,0,98031,47.4135,-122.18,"1,270.00","7,600.00","6,330.00",83.29
6619900120,12/8/2014,670000,5,3.5,"3,860.00","9,600.00","5,740.00",59.79,1,NO,GOOD,Good,8 Good,2660,1200,1973,,98034,47.7139,-122.223,"2,440.00","9,600.00","7,160.00",74.58
2132200230,2/11/2015,325000,3,1.5,"1,320.00","7,560.00","6,240.00",82.54,1,,NONE,Average,6 Low Average,840,480,1983,0,98019,47.7451,-121.98,"1,210.00","7,560.00","6,350.00",83.99
2988800065,12/2/2014,281000,2,1,"1,280.00","12,500.00","11,220.00",89.76,1,NO,NONE,Average,7 Average,1060,220,1951,0,98178,47.4833,-122.237,"1,460.00","17,771.00","16,311.00",91.78
13001215,3/5/2015,130000,3,1,"1,100.00","5,100.00","4,000.00",78.43,1,NO,NONE,Good,7 Average,1100,0,1913,,98108,47.5231,-122.332,"1,450.00","5,100.00","3,650.00",71.57
705700530,7/30/2014,340000,3,2.5,"2,170.00","9,798.00","7,628.00",77.85,2,NO,NONE,Average,7 Average,2170,0,1995,,98038,47.3817,-122.023,"2,020.00","8,121.00","6,101.00",75.13
7230100120,2/9/2015,485000,4,2.75,"2,720.00","51,396.00","48,676.00",94.71,2,NO,NONE,Good,8 Good,2720,0,1977,,98059,47.4777,-122.1,"1,960.00","51,366.00","49,406.00",96.18
9520900230,12/17/2014,642860,4,2.75,"2,520.00","6,398.00","3,878.00",60.61,2,NO,NONE,Average,8 Good,2520,0,2014,,98072,47.7685,-122.159,"2,520.00","6,398.00","3,878.00",60.61
9828701085,10/3/2014,747000,3,1.75,"2,560.00","4,800.00","2,240.00",46.67,1,NO,NONE,Average,7 Average,1280,1280,1911,0,98112,47.6207,-122.295,"1,620.00","4,800.00","3,180.00",66.25
1926049385,7/29/2014,559950,4,2.5,"2,650.00","7,200.00","4,550.00",63.19,2,NO,NONE,Average,8 Good,2250,400,1979,0,98133,47.7317,-122.354,"2,110.00","7,269.00","5,159.00",70.97
5680000455,11/17/2014,577288,4,2.75,"2,870.00","7,200.00","4,330.00",60.14,2,NO,NONE,Average,9 Better,2870,0,2008,0,98108,47.5688,-122.317,"2,030.00","5,400.00","3,370.00",62.41
125039021,9/24/2014,575000,2,1,"1,230.00","2,726.00","1,496.00",54.88,1.5,NO,NONE,Average,7 Average,880,350,1920,0,98117,47.6815,-122.359,"1,710.00","3,750.00","2,040.00",54.40
3241600150,5/5/2014,287000,3,1,"1,450.00","6,000.00","4,550.00",75.83,1,NO,NONE,Good,7 Average,1450,0,1953,0,98118,47.5238,-122.287,"1,170.00","6,464.00","5,294.00",81.90
1245003006,11/10/2014,1150000,4,3.75,"3,180.00","9,889.00","6,709.00",67.84,2,NO,NONE,Average,9 Better,2500,680,2012,0,98033,47.6853,-122.204,"2,910.00","8,558.00","5,648.00",66.00
2789000120,4/24/2015,335000,2,1,"1,800.00","8,900.00","7,100.00",79.78,1,NO,NONE,Average,6 Low Average,900,900,1945,0,98168,47.51,-122.323,"2,040.00","10,450.00","8,410.00",80.48
6073300040,1/6/2015,375000,4,2.25,"2,020.00","12,500.00","10,480.00",83.84,2,NO,NONE,Fair,8 Good,2020,0,1966,0,98056,47.5403,-122.175,"1,800.00","13,175.00","11,375.00",86.34
7663700531,1/6/2015,325000,2,1,620.00,"14,823.00","14,203.00",95.82,1,NO,NONE,Average,6 Low Average,620,0,1926,,98125,47.7322,-122.3,"1,400.00","7,930.00","6,530.00",82.35
123059042,4/23/2015,530000,3,2.25,"2,190.00","220,414.00","218,224.00",99.01,1,,NONE,Good,7 Average,1330,860,1976,0,98059,47.5041,-122.102,"2,550.00","175,982.00","173,432.00",98.55
7149400450,1/12/2015,287000,4,2.25,"1,980.00","7,081.00","5,101.00",72.04,1,NO,NONE,Average,7 Average,1470,510,1977,0,98032,47.3669,-122.288,"1,980.00","7,081.00","5,101.00",72.04
9264911210,2/26/2015,320000,5,3,"2,970.00","7,000.00","4,030.00",57.57,1,NO,NONE,Average,8 Good,1810,1160,1979,0,98023,47.3079,-122.341,"2,630.00","8,062.00","5,432.00",67.38
7853300650,8/22/2014,425000,4,2.5,"2,270.00","4,400.00","2,130.00",48.41,2,NO,NONE,Average,7 Average,2270,0,2006,0,98065,47.5381,-121.888,"2,090.00","4,400.00","2,310.00",52.50
6383000150,8/6/2014,550000,3,1,"1,630.00","6,009.00","4,379.00",72.87,1,NO,GOOD,Good,8 Good,1630,0,1954,0,98117,47.693,-122.383,"2,120.00","6,009.00","3,889.00",64.72
5560000650,12/2/2014,135000,3,1,"1,520.00","8,450.00","6,930.00",82.01,1,NO,NONE,Fair,6 Low Average,1120,400,1961,0,98023,47.328,-122.337,"1,320.00","8,450.00","7,130.00",84.38
5700002020,7/17/2014,695000,3,1.75,"2,080.00","5,687.00","3,607.00",63.43,1.5,NO,NONE,Good,8 Good,2080,0,1924,0,98144,47.5776,-122.289,"2,300.00","5,995.00","3,695.00",61.63
2141310540,5/6/2015,975000,5,2.5,"3,020.00","9,648.00","6,628.00",68.70,1,NO,AVERAGE,Good,9 Better,1980,1040,1977,,98006,47.5586,-122.134,"2,890.00","12,598.00","9,708.00",77.06
7247000035,5/20/2014,210000,4,1.75,"2,180.00","28,710.00","26,530.00",92.41,1,NO,NONE,Average,8 Good,1180,1000,1950,0,98198,47.405,-122.288,"2,180.00","28,710.00","26,530.00",92.41
4077800438,12/31/2014,518000,4,1.75,"1,780.00","8,768.00","6,988.00",79.70,1,NO,NONE,Good,7 Average,1050,730,1951,0,98125,47.7085,-122.283,"1,590.00","8,100.00","6,510.00",80.37
8821900155,7/9/2014,335500,3,1,"1,370.00","6,780.00","5,410.00",79.79,2,NO,NONE,Average,6 Low Average,1370,0,1930,,98125,47.7156,-122.291,"1,450.00","7,214.00","5,764.00",79.90
1324039110,11/26/2014,750000,4,3.5,"3,050.00","7,020.00","3,970.00",56.55,2,NO,GOOD,Average,9 Better,2050,1000,1984,0,98126,47.571,-122.374,"2,170.00","5,900.00","3,730.00",63.22
5566100205,12/23/2014,515000,3,1.75,"1,490.00","12,000.00","10,510.00",87.58,1,NO,NONE,Good,7 Average,1490,0,1956,0,98006,47.569,-122.175,"1,630.00","12,000.00","10,370.00",86.42
7222000209,5/21/2014,344500,4,2.75,"1,800.00","5,453.00","3,653.00",66.99,1,NO,NONE,Average,7 Average,1050,750,2002,0,98055,47.4632,-122.209,"1,820.00","6,900.00","5,080.00",73.62
7867500021,6/16/2014,470000,3,1.5,"1,760.00","6,723.00","4,963.00",73.82,1,NO,NONE,Average,7 Average,1160,600,1958,0,98118,47.5514,-122.266,"2,080.00","8,965.00","6,885.00",76.80
8563010540,9/4/2014,606150,4,1.75,"1,770.00","9,848.00","8,078.00",82.03,1,NO,NONE,Average,8 Good,1370,400,1967,0,98008,47.6208,-122.099,"2,040.00","9,587.00","7,547.00",78.72
7349650120,11/20/2014,292000,4,2.75,"2,910.00","7,712.00","4,802.00",62.27,1,NO,NONE,Average,7 Average,1600,1310,1998,0,98002,47.2842,-122.198,"2,220.00","6,649.00","4,429.00",66.61
620069061,5/7/2015,450000,3,2.5,"2,880.00","426,452.00","423,572.00",99.32,2,NO,GOOD,Average,7 Average,2880,0,1979,0,98092,47.2485,-122.101,"1,460.00","320,890.00","319,430.00",99.55
9269200540,8/19/2014,429000,3,1.75,"2,520.00","5,043.00","2,523.00",50.03,1,NO,NONE,Average,8 Good,1260,1260,1957,,98126,47.5339,-122.372,"1,360.00","4,920.00","3,560.00",72.36
1939000040,8/20/2014,765000,4,2.5,"3,190.00","38,119.00","34,929.00",91.63,2,NO,NONE,Average,9 Better,3190,0,1988,0,98053,47.6698,-122.044,"2,560.00","36,280.00","33,720.00",92.94
2767603026,4/15/2015,425000,2,1,540.00,"2,500.00","1,960.00",78.40,1,NO,NONE,Average,5 Fair,540,0,1905,0,98107,47.6729,-122.383,"1,290.00","5,000.00","3,710.00",74.20
9477920120,2/12/2015,505000,4,2.5,"3,170.00","5,340.00","2,170.00",40.64,2,NO,NONE,Average,7 Average,3170,0,2000,0,98059,47.4911,-122.138,"3,010.00","5,340.00","2,330.00",43.63
4037200530,3/17/2015,544950,3,1.75,"1,830.00","7,371.00","5,541.00",75.17,1,NO,NONE,Average,7 Average,1830,0,1957,,98008,47.6059,-122.121,"1,600.00","7,700.00","6,100.00",79.22
8150600065,9/24/2014,382000,3,2,"1,360.00","4,840.00","3,480.00",71.90,1.5,NO,NONE,Average,8 Good,1360,0,1936,0,98126,47.5487,-122.376,"1,450.00","4,840.00","3,390.00",70.04
4046600120,8/28/2014,475000,3,1.75,"1,870.00","25,157.00","23,287.00",92.57,2,NO,NONE,Average,7 Average,1870,0,1978,0,98014,47.695,-121.915,"1,870.00","15,391.00","13,521.00",87.85
8835220210,4/17/2015,355000,3,1.5,"1,370.00","4,790.00","3,420.00",71.40,2,NO,NONE,Good,7 Average,1370,0,1982,0,98034,47.7253,-122.164,"1,370.00","3,799.00","2,429.00",63.94
7696300180,7/3/2014,410000,4,2.5,"1,700.00","9,000.00","7,300.00",81.11,1,NO,NONE,Very Good,7 Average,1700,0,1972,,98034,47.7306,-122.233,"1,370.00","7,592.00","6,222.00",81.95
6362900145,2/3/2015,450000,4,2,"1,960.00","5,008.00","3,048.00",60.86,1,,NONE,Average,6 Low Average,980,980,1900,,98144,47.5958,-122.299,"1,175.00","2,315.00","1,140.00",49.24
7663700968,5/28/2014,565000,7,4.5,"4,140.00","9,066.00","4,926.00",54.33,1,NO,NONE,Average,7 Average,2070,2070,1978,,98125,47.7302,-122.291,"1,440.00","1,865.00",425.00,22.79
6844700975,4/14/2015,529100,2,1,"1,290.00","6,528.00","5,238.00",80.24,1.5,NO,NONE,Good,7 Average,1290,0,1941,,98115,47.694,-122.29,"1,670.00","5,712.00","4,042.00",70.76
7853300720,2/12/2015,452500,4,2.5,"2,460.00","6,454.00","3,994.00",61.88,2,NO,NONE,Average,7 Average,2460,0,2006,0,98065,47.5381,-121.89,"2,320.00","4,578.00","2,258.00",49.32
4222200210,5/22/2014,245000,4,2,"1,580.00","8,000.00","6,420.00",80.25,1,NO,NONE,Average,7 Average,1040,540,1967,0,98003,47.3467,-122.304,"1,550.00","8,000.00","6,450.00",80.63
7518505040,3/30/2015,415000,1,1,700.00,"2,550.00","1,850.00",72.55,1,NO,NONE,Average,6 Low Average,700,0,1954,0,98117,47.6783,-122.383,"1,330.00","4,110.00","2,780.00",67.64
6646200770,7/24/2014,610000,4,2.5,"2,410.00","15,899.00","13,489.00",84.84,2,NO,GOOD,Average,9 Better,2410,0,1990,,98074,47.6242,-122.04,"2,360.00","11,412.00","9,052.00",79.32
1262700040,10/16/2014,363500,4,1.75,"2,180.00","9,702.00","7,522.00",77.53,1,NO,NONE,Very Good,7 Average,1090,1090,1962,0,98178,47.4973,-122.268,"2,020.00","9,792.00","7,772.00",79.37
6811000220,2/4/2015,510000,3,2.75,"1,950.00","12,630.00","10,680.00",84.56,1,NO,NONE,Good,8 Good,1230,?,1969,0,98052,47.6301,-122.107,"1,990.00","12,196.00","10,206.00",83.68
6979900330,3/25/2015,650000,4,2.5,"2,630.00","28,298.00","25,668.00",90.71,2,NO,NONE,Average,8 Good,2630,0,1996,0,98053,47.6314,-121.968,"2,840.00","26,071.00","23,231.00",89.11
984200540,1/14/2015,290000,4,2.5,"2,050.00","9,015.00","6,965.00",77.26,2,NO,NONE,Good,7 Average,2050,0,1973,0,98058,47.4357,-122.168,"1,780.00","8,820.00","7,040.00",79.82
7812800155,3/18/2015,170000,3,1,790.00,"6,750.00","5,960.00",88.30,1,,NONE,Fair,6 Low Average,790,0,1944,0,98178,47.4984,-122.24,960.00,"6,298.00","5,338.00",84.76
7228500610,3/30/2015,510000,2,1,"1,070.00","5,280.00","4,210.00",79.73,1,NO,NONE,Average,6 Low Average,1070,0,1900,,98122,47.6168,-122.303,"1,380.00","2,370.00",990.00,41.77
1225069038,5/5/2014,2280000,7,8,"13,540.00","307,752.00","294,212.00",95.60,3,NO,EXCELLENT,Average,12 Luxury,9410,4130,1999,0,98053,47.6675,-121.986,"4,850.00","217,800.00","212,950.00",97.77
5162100650,9/22/2014,316000,4,2.5,"2,320.00","7,379.00","5,059.00",68.56,2,NO,NONE,Average,8 Good,2320,0,1987,0,98003,47.3432,-122.316,"2,230.00","7,614.00","5,384.00",70.71
3904902510,5/12/2014,690000,4,2.5,"2,670.00","13,463.00","10,793.00",80.17,2,NO,NONE,Good,9 Better,2670,?,1989,0,98029,47.5627,-122.018,"2,560.00","10,982.00","8,422.00",76.69
418000330,8/8/2014,199950,2,1,700.00,"5,200.00","4,500.00",86.54,1,NO,NONE,Very Good,5 Fair,700,0,1952,0,98056,47.4924,-122.174,970.00,"5,200.00","4,230.00",81.35
7689600330,8/13/2014,207000,3,1,860.00,"7,740.00","6,880.00",88.89,1,,NONE,Average,6 Low Average,860,0,1960,0,98178,47.4906,-122.244,980.00,"7,200.00","6,220.00",86.39
2473370870,4/16/2015,449950,4,2.25,"3,490.00","8,400.00","4,910.00",58.45,1.5,NO,NONE,Good,8 Good,3490,0,1976,0,98058,47.4513,-122.128,"2,320.00","8,723.00","6,403.00",73.40
2023069054,3/18/2015,361550,3,1.75,"1,160.00","257,875.00","256,715.00",99.55,1,NO,NONE,Fair,7 Average,1160,0,1980,0,98059,47.4655,-122.072,"1,420.00","15,450.00","14,030.00",90.81
293800410,9/24/2014,824000,4,3.5,"3,650.00","57,538.00","53,888.00",93.66,2,NO,NONE,Average,10 Very Good,3650,0,1996,0,98077,47.7711,-122.041,"3,730.00","56,257.00","52,527.00",93.37
7752000065,1/6/2015,537000,3,1.75,"1,550.00","10,050.00","8,500.00",84.58,1,NO,NONE,Very Good,7 Average,1550,0,1957,0,98008,47.6345,-122.123,"1,720.00","10,050.00","8,330.00",82.89
191100870,8/5/2014,838400,4,2.5,"2,620.00","9,525.00","6,905.00",72.49,2.5,NO,NONE,Good,9 Better,2620,0,1974,,98040,47.5631,-122.219,"2,580.00","9,525.00","6,945.00",72.91
5347200220,9/11/2014,225000,2,1,720.00,"4,758.00","4,038.00",84.87,1,,NONE,Average,6 Low Average,720,0,1947,0,98126,47.5176,-122.376,990.00,"4,920.00","3,930.00",79.88
7604400150,4/23/2015,329900,3,2,"1,380.00","5,198.00","3,818.00",73.45,1,NO,NONE,Good,7 Average,1380,0,1982,,98106,47.5514,-122.357,"1,320.00","6,827.00","5,507.00",80.67
3024089057,1/6/2015,282500,4,1,"1,170.00","34,925.00","33,755.00",96.65,1,NO,NONE,Good,6 Low Average,1170,0,1942,,98065,47.5305,-121.841,"1,610.00","28,108.00","26,498.00",94.27
